x,y,vx,vy,Paddle.y
800,195,15,-15,161
815,180,15,-15,162
830,165,15,-15,163
845,150,15,-15,163
860,135,15,-15,164
875,120,15,-15,172
890,105,15,-15,188
905,90,15,-15,247
920,75,15,-15,331
935,60,15,-15,399
950,45,15,-15,448
950,45,15,15,455
965,60,15,15,456
980,75,15,15,454
995,90,15,15,452
1010,105,15,15,441
1025,120,15,15,426
1040,135,15,15,422
1055,150,15,15,419
1070,165,15,15,414
1085,180,15,15,405
1100,195,15,15,396
1115,210,15,15,394
1130,225,15,15,389
1145,240,15,15,382
1160,255,15,15,369
1160,255,-15,15,359
1145,270,-15,15,345
1130,285,-15,15,327
1115,300,-15,15,309
1100,315,-15,15,293
1085,330,-15,15,258
1070,345,-15,15,231
1055,360,-15,15,208
1040,375,-15,15,200
1025,390,-15,15,197
1010,405,-15,15,193
995,420,-15,15,191
980,435,-15,15,191
965,450,-15,15,191
950,465,-15,15,191
935,480,-15,15,191
920,495,-15,15,191
905,510,-15,15,191
890,525,-15,15,191
875,540,-15,15,191
860,555,-15,15,191
860,555,-15,-15,191
845,540,-15,-15,191
830,525,-15,-15,191
815,510,-15,-15,191
800,495,-15,-15,191
785,480,-15,-15,191
770,465,-15,-15,191
755,450,-15,-15,191
740,435,-15,-15,191
725,420,-15,-15,191
710,405,-15,-15,191
695,390,-15,-15,191
680,375,-15,-15,191
665,360,-15,-15,191
650,345,-15,-15,191
635,330,-15,-15,191
620,315,-15,-15,191
605,300,-15,-15,191
590,285,-15,-15,191
575,270,-15,-15,191
560,255,-15,-15,191
545,240,-15,-15,191
530,225,-15,-15,191
515,210,-15,-15,191
500,195,-15,-15,191
485,180,-15,-15,191
470,165,-15,-15,191
455,150,-15,-15,191
440,135,-15,-15,191
425,120,-15,-15,191
410,105,-15,-15,191
395,90,-15,-15,191
380,75,-15,-15,191
365,60,-15,-15,191
350,45,-15,-15,191
350,45,-15,15,191
335,60,-15,15,191
320,75,-15,15,191
305,90,-15,15,191
290,105,-15,15,191
275,120,-15,15,191
260,135,-15,15,191
245,150,-15,15,191
230,165,-15,15,191
215,180,-15,15,191
200,195,-15,15,191
185,210,-15,15,191
170,225,-15,15,191
155,240,-15,15,191
140,255,-15,15,191
125,270,-15,15,191
110,285,-15,15,191
95,300,-15,15,191
80,315,-15,15,191
65,330,-15,15,191
50,345,-15,15,191
35,360,-15,15,191
35,360,15,15,191
50,375,15,15,191
65,390,15,15,191
80,405,15,15,191
95,420,15,15,191
110,435,15,15,191
125,450,15,15,191
140,465,15,15,191
155,480,15,15,191
170,495,15,15,191
185,510,15,15,191
200,525,15,15,191
215,540,15,15,191
230,555,15,15,191
230,555,15,-15,191
245,540,15,-15,191
260,525,15,-15,191
275,510,15,-15,191
290,495,15,-15,191
305,480,15,-15,191
320,465,15,-15,191
335,450,15,-15,191
350,435,15,-15,191
365,420,15,-15,191
380,405,15,-15,192
395,390,15,-15,193
410,375,15,-15,197
425,360,15,-15,199
440,345,15,-15,202
455,330,15,-15,205
470,315,15,-15,208
485,300,15,-15,218
500,285,15,-15,222
515,270,15,-15,224
530,255,15,-15,228
545,240,15,-15,233
560,225,15,-15,235
575,210,15,-15,235
590,195,15,-15,236
605,180,15,-15,236
620,165,15,-15,236
635,150,15,-15,239
650,135,15,-15,240
665,120,15,-15,240
680,105,15,-15,243
695,90,15,-15,245
710,75,15,-15,248
725,60,15,-15,248
740,45,15,-15,248
740,45,15,15,249
755,60,15,15,251
770,75,15,15,252
785,90,15,15,252
800,105,15,15,252
815,120,15,15,252
830,135,15,15,252
845,150,15,15,252
860,165,15,15,252
875,180,15,15,252
890,195,15,15,252
905,210,15,15,252
920,225,15,15,252
935,240,15,15,252
950,255,15,15,252
965,270,15,15,252
980,285,15,15,252
995,300,15,15,252
1010,315,15,15,252
1025,330,15,15,270
1040,345,15,15,375
1055,360,15,15,422
1070,375,15,15,451
1085,390,15,15,471
1100,405,15,15,480
1115,420,15,15,482
1130,435,15,15,484
1145,450,15,15,484
1160,465,15,15,486
1160,465,-15,15,488
1145,480,-15,15,488
1130,495,-15,15,488
1115,510,-15,15,488
1100,525,-15,15,488
1085,540,-15,15,488
1070,555,-15,15,488
1070,555,-15,-15,488
1055,540,-15,-15,487
1040,525,-15,-15,486
1025,510,-15,-15,486
1010,495,-15,-15,486
995,480,-15,-15,486
980,465,-15,-15,486
965,450,-15,-15,486
950,435,-15,-15,486
935,420,-15,-15,486
920,405,-15,-15,486
905,390,-15,-15,486
890,375,-15,-15,486
875,360,-15,-15,486
860,345,-15,-15,486
845,330,-15,-15,486
830,315,-15,-15,486
815,300,-15,-15,486
800,285,-15,-15,485
785,270,-15,-15,485
770,255,-15,-15,485
755,240,-15,-15,484
740,225,-15,-15,484
725,210,-15,-15,484
710,195,-15,-15,483
695,180,-15,-15,483
680,165,-15,-15,483
665,150,-15,-15,483
650,135,-15,-15,482
635,120,-15,-15,482
620,105,-15,-15,482
605,90,-15,-15,482
590,75,-15,-15,482
575,60,-15,-15,482
560,45,-15,-15,482
560,45,-15,15,482
545,60,-15,15,482
530,75,-15,15,482
515,90,-15,15,482
500,105,-15,15,482
485,120,-15,15,482
470,135,-15,15,482
455,150,-15,15,482
440,165,-15,15,482
425,180,-15,15,482
410,195,-15,15,482
395,210,-15,15,482
380,225,-15,15,482
365,240,-15,15,482
350,255,-15,15,482
335,270,-15,15,482
320,285,-15,15,482
305,300,-15,15,482
290,315,-15,15,482
275,330,-15,15,482
260,345,-15,15,482
245,360,-15,15,482
230,375,-15,15,482
215,390,-15,15,482
200,405,-15,15,482
185,420,-15,15,482
170,435,-15,15,482
155,450,-15,15,482
140,465,-15,15,482
125,480,-15,15,482
110,495,-15,15,482
95,510,-15,15,482
80,525,-15,15,482
65,540,-15,15,482
50,555,-15,15,482
50,555,-15,-15,482
35,540,-15,-15,482
35,540,15,-15,482
50,525,15,-15,482
65,510,15,-15,482
80,495,15,-15,482
95,480,15,-15,482
110,465,15,-15,482
125,450,15,-15,482
140,435,15,-15,482
155,420,15,-15,482
170,405,15,-15,482
185,390,15,-15,480
200,375,15,-15,474
215,360,15,-15,468
230,345,15,-15,461
245,330,15,-15,451
260,315,15,-15,430
275,300,15,-15,411
290,285,15,-15,397
305,270,15,-15,387
320,255,15,-15,377
335,240,15,-15,361
350,225,15,-15,355
365,210,15,-15,351
380,195,15,-15,348
395,180,15,-15,344
410,165,15,-15,336
425,150,15,-15,324
440,135,15,-15,319
455,120,15,-15,314
470,105,15,-15,307
485,90,15,-15,297
500,75,15,-15,292
515,60,15,-15,289
530,45,15,-15,289
530,45,15,15,289
545,60,15,15,289
560,75,15,15,289
575,90,15,15,289
590,105,15,15,289
605,120,15,15,289
620,135,15,15,289
635,150,15,15,289
650,165,15,15,289
665,180,15,15,289
680,195,15,15,289
695,210,15,15,289
710,225,15,15,289
725,240,15,15,289
740,255,15,15,289
755,270,15,15,289
770,285,15,15,289
785,300,15,15,289
800,315,15,15,289
815,330,15,15,289
830,345,15,15,289
845,360,15,15,289
860,375,15,15,289
875,390,15,15,289
890,405,15,15,290
905,420,15,15,295
920,435,15,15,308
935,450,15,15,323
950,465,15,15,335
965,480,15,15,343
980,495,15,15,345
995,510,15,15,345
1010,525,15,15,345
1025,540,15,15,345
1040,555,15,15,345
1040,555,15,-15,345
1055,540,15,-15,345
1070,525,15,-15,348
1085,510,15,-15,349
1100,495,15,-15,351
1115,480,15,-15,354
1130,465,15,-15,358
1145,450,15,-15,362
1160,435,15,-15,364
1160,435,-15,-15,364
1145,420,-15,-15,364
1130,405,-15,-15,364
1115,390,-15,-15,364
1100,375,-15,-15,364
1085,360,-15,-15,364
1070,345,-15,-15,365
1055,330,-15,-15,366
1040,315,-15,-15,366
1025,300,-15,-15,366
1010,285,-15,-15,366
995,270,-15,-15,366
980,255,-15,-15,366
965,240,-15,-15,366
950,225,-15,-15,366
935,210,-15,-15,366
920,195,-15,-15,366
905,180,-15,-15,366
890,165,-15,-15,366
875,150,-15,-15,366
860,135,-15,-15,366
845,120,-15,-15,366
830,105,-15,-15,366
815,90,-15,-15,366
800,75,-15,-15,367
785,60,-15,-15,369
770,45,-15,-15,371
770,45,-15,15,375
755,60,-15,15,385
740,75,-15,15,403
725,90,-15,15,431
710,105,-15,15,439
695,120,-15,15,443
680,135,-15,15,443
665,150,-15,15,443
650,165,-15,15,443
635,180,-15,15,443
620,195,-15,15,443
605,210,-15,15,443
590,225,-15,15,443
575,240,-15,15,443
560,255,-15,15,443
545,270,-15,15,443
530,285,-15,15,443
515,300,-15,15,443
500,315,-15,15,443
485,330,-15,15,443
470,345,-15,15,443
455,360,-15,15,443
440,375,-15,15,443
425,390,-15,15,443
410,405,-15,15,447
395,420,-15,15,458
380,435,-15,15,463
365,450,-15,15,467
350,465,-15,15,470
335,480,-15,15,472
320,495,-15,15,474
305,510,-15,15,477
290,525,-15,15,479
275,540,-15,15,479
260,555,-15,15,479
260,555,-15,-15,479
245,540,-15,-15,482
230,525,-15,-15,483
215,510,-15,-15,485
200,495,-15,-15,486
185,480,-15,-15,488
170,465,-15,-15,491
155,450,-15,-15,494
140,435,-15,-15,494
125,420,-15,-15,494
110,405,-15,-15,494
95,390,-15,-15,494
80,375,-15,-15,494
65,360,-15,-15,494
50,345,-15,-15,494
35,330,-15,-15,494
35,330,15,-15,494
50,315,15,-15,494
65,300,15,-15,494
80,285,15,-15,494
95,270,15,-15,494
110,255,15,-15,494
125,240,15,-15,494
140,225,15,-15,494
155,210,15,-15,494
170,195,15,-15,494
185,180,15,-15,494
200,165,15,-15,494
215,150,15,-15,493
230,135,15,-15,493
245,120,15,-15,493
260,105,15,-15,493
275,90,15,-15,493
290,75,15,-15,493
305,60,15,-15,493
320,45,15,-15,493
320,45,15,15,492
335,60,15,15,492
350,75,15,15,492
365,90,15,15,492
380,105,15,15,492
395,120,15,15,492
410,135,15,15,492
425,150,15,15,492
440,165,15,15,492
455,180,15,15,492
470,195,15,15,492
485,210,15,15,493
500,225,15,15,493
515,240,15,15,493
530,255,15,15,493
545,270,15,15,493
560,285,15,15,493
575,300,15,15,493
590,315,15,15,493
605,330,15,15,493
620,345,15,15,493
635,360,15,15,493
650,375,15,15,493
665,390,15,15,493
680,405,15,15,493
695,420,15,15,493
710,435,15,15,493
725,450,15,15,493
740,465,15,15,492
755,480,15,15,492
770,495,15,15,492
785,510,15,15,492
800,525,15,15,492
815,540,15,15,491
830,555,15,15,491
830,555,15,-15,491
845,540,15,-15,490
860,525,15,-15,489
875,510,15,-15,487
890,495,15,-15,484
905,480,15,-15,473
920,465,15,-15,458
935,450,15,-15,417
950,435,15,-15,376
965,420,15,-15,365
980,405,15,-15,361
995,390,15,-15,359
1010,375,15,-15,357
1025,360,15,-15,354
1040,345,15,-15,351
1055,330,15,-15,349
1070,315,15,-15,340
1085,300,15,-15,334
1100,285,15,-15,330
1115,270,15,-15,325
1130,255,15,-15,316
1145,240,15,-15,307
1160,225,15,-15,300
1160,225,-15,-15,296
1145,210,-15,-15,291
1130,195,-15,-15,288
1115,180,-15,-15,284
1100,165,-15,-15,284
1085,150,-15,-15,284
1070,135,-15,-15,284
1055,120,-15,-15,284
1040,105,-15,-15,284
1025,90,-15,-15,284
1010,75,-15,-15,284
995,60,-15,-15,284
980,45,-15,-15,284
980,45,-15,15,284
965,60,-15,15,284
950,75,-15,15,284
935,90,-15,15,284
920,105,-15,15,284
905,120,-15,15,284
890,135,-15,15,284
875,150,-15,15,284
860,165,-15,15,284
845,180,-15,15,284
830,195,-15,15,284
815,210,-15,15,284
800,225,-15,15,284
785,240,-15,15,284
770,255,-15,15,284
755,270,-15,15,284
740,285,-15,15,284
725,300,-15,15,284
710,315,-15,15,284
695,330,-15,15,284
680,345,-15,15,284
665,360,-15,15,284
650,375,-15,15,284
635,390,-15,15,284
620,405,-15,15,284
605,420,-15,15,284
590,435,-15,15,284
575,450,-15,15,284
560,465,-15,15,284
545,480,-15,15,284
530,495,-15,15,284
515,510,-15,15,284
500,525,-15,15,284
485,540,-15,15,284
470,555,-15,15,284
470,555,-15,-15,284
455,540,-15,-15,284
440,525,-15,-15,284
425,510,-15,-15,284
410,495,-15,-15,284
395,480,-15,-15,284
380,465,-15,-15,284
365,450,-15,-15,284
350,435,-15,-15,284
335,420,-15,-15,284
320,405,-15,-15,284
305,390,-15,-15,284
290,375,-15,-15,284
275,360,-15,-15,284
260,345,-15,-15,284
245,330,-15,-15,284
230,315,-15,-15,284
215,300,-15,-15,284
200,285,-15,-15,284
185,270,-15,-15,284
170,255,-15,-15,284
155,240,-15,-15,284
140,225,-15,-15,284
125,210,-15,-15,284
110,195,-15,-15,284
95,180,-15,-15,284
80,165,-15,-15,284
65,150,-15,-15,284
50,135,-15,-15,284
35,120,-15,-15,284
35,120,15,-15,284
50,105,15,-15,284
65,90,15,-15,284
80,75,15,-15,284
95,60,15,-15,284
110,45,15,-15,284
110,45,15,15,284
125,60,15,15,284
140,75,15,15,284
155,90,15,15,284
170,105,15,15,284
185,120,15,15,284
200,135,15,15,284
215,150,15,15,284
230,165,15,15,284
245,180,15,15,284
260,195,15,15,284
275,210,15,15,284
290,225,15,15,284
305,240,15,15,284
320,255,15,15,284
335,270,15,15,284
350,285,15,15,284
365,300,15,15,284
380,315,15,15,284
395,330,15,15,284
410,345,15,15,284
425,360,15,15,284
440,375,15,15,284
455,390,15,15,284
470,405,15,15,284
485,420,15,15,284
500,435,15,15,284
515,450,15,15,284
530,465,15,15,284
545,480,15,15,284
560,495,15,15,284
575,510,15,15,284
590,525,15,15,284
605,540,15,15,284
620,555,15,15,282
620,555,15,-15,272
635,540,15,-15,260
650,525,15,-15,245
665,510,15,-15,231
680,495,15,-15,224
695,480,15,-15,219
710,465,15,-15,216
725,450,15,-15,210
740,435,15,-15,210
755,420,15,-15,210
770,405,15,-15,210
785,390,15,-15,210
800,375,15,-15,210
815,360,15,-15,210
830,345,15,-15,210
845,330,15,-15,207
860,315,15,-15,204
875,300,15,-15,200
890,285,15,-15,195
905,270,15,-15,192
920,255,15,-15,187
935,240,15,-15,185
950,225,15,-15,184
965,210,15,-15,183
980,195,15,-15,183
995,180,15,-15,183
1010,165,15,-15,183
1025,150,15,-15,183
1040,135,15,-15,183
1055,120,15,-15,183
1070,105,15,-15,183
1085,90,15,-15,183
1100,75,15,-15,183
1115,60,15,-15,183
1130,45,15,-15,183
1130,45,15,15,183
1145,60,15,15,138
1160,75,15,15,138
1160,75,-15,15,138
1145,90,-15,15,138
1130,105,-15,15,138
1115,120,-15,15,138
1100,135,-15,15,138
1085,150,-15,15,138
1070,165,-15,15,138
1055,180,-15,15,138
1040,195,-15,15,138
1025,210,-15,15,138
1010,225,-15,15,138
995,240,-15,15,138
980,255,-15,15,138
965,270,-15,15,138
950,285,-15,15,138
935,300,-15,15,138
920,315,-15,15,138
905,330,-15,15,138
890,345,-15,15,138
875,360,-15,15,138
860,375,-15,15,138
845,390,-15,15,138
830,405,-15,15,138
815,420,-15,15,138
800,435,-15,15,138
785,450,-15,15,138
770,465,-15,15,87
755,480,-15,15,100
740,495,-15,15,115
725,510,-15,15,130
710,525,-15,15,134
695,540,-15,15,138
680,555,-15,15,139
680,555,-15,-15,142
665,540,-15,-15,157
650,525,-15,-15,166
635,510,-15,-15,175
620,495,-15,-15,193
605,480,-15,-15,213
590,465,-15,-15,259
575,450,-15,-15,290
560,435,-15,-15,318
545,420,-15,-15,326
530,405,-15,-15,327
515,390,-15,-15,327
500,375,-15,-15,327
485,360,-15,-15,327
470,345,-15,-15,327
455,330,-15,-15,327
440,315,-15,-15,327
425,300,-15,-15,327
410,285,-15,-15,327
395,270,-15,-15,327
380,255,-15,-15,327
365,240,-15,-15,327
350,225,-15,-15,327
335,210,-15,-15,327
320,195,-15,-15,327
305,180,-15,-15,327
290,165,-15,-15,327
275,150,-15,-15,327
260,135,-15,-15,327
245,120,-15,-15,327
230,105,-15,-15,327
215,90,-15,-15,327
200,75,-15,-15,327
185,60,-15,-15,327
170,45,-15,-15,327
170,45,-15,15,327
155,60,-15,15,327
140,75,-15,15,327
125,90,-15,15,327
110,105,-15,15,327
95,120,-15,15,327
80,135,-15,15,327
65,150,-15,15,327
50,165,-15,15,327
35,180,-15,15,327
35,180,15,15,327
50,195,15,15,327
65,210,15,15,327
80,225,15,15,327
95,240,15,15,327
110,255,15,15,327
125,270,15,15,327
140,285,15,15,327
155,300,15,15,327
170,315,15,15,327
185,330,15,15,327
200,345,15,15,327
215,360,15,15,327
230,375,15,15,327
245,390,15,15,327
260,405,15,15,327
275,420,15,15,327
290,435,15,15,327
305,450,15,15,327
320,465,15,15,327
335,480,15,15,327
350,495,15,15,327
365,510,15,15,327
380,525,15,15,327
395,540,15,15,327
410,555,15,15,327
410,555,15,-15,327
425,540,15,-15,327
440,525,15,-15,327
455,510,15,-15,327
470,495,15,-15,327
485,480,15,-15,327
500,465,15,-15,327
515,450,15,-15,327
530,435,15,-15,327
545,420,15,-15,327
560,405,15,-15,327
575,390,15,-15,327
590,375,15,-15,327
605,360,15,-15,327
620,345,15,-15,327
635,330,15,-15,327
650,315,15,-15,327
665,300,15,-15,327
680,285,15,-15,327
695,270,15,-15,327
710,255,15,-15,327
725,240,15,-15,327
740,225,15,-15,327
755,210,15,-15,327
770,195,15,-15,327
785,180,15,-15,327
800,165,15,-15,327
815,150,15,-15,325
830,135,15,-15,318
845,120,15,-15,314
860,105,15,-15,281
875,90,15,-15,258
890,75,15,-15,242
905,60,15,-15,232
920,45,15,-15,217
920,45,15,15,211
935,60,15,15,211
950,75,15,15,211
965,90,15,15,211
980,105,15,15,211
995,120,15,15,208
1010,135,15,15,202
1025,150,15,15,195
1040,165,15,15,184
1055,180,15,15,173
1070,195,15,15,161
1085,210,15,15,150
1100,225,15,15,147
1115,240,15,15,140
1130,255,15,15,139
1145,270,15,15,139
1160,285,15,15,139
1175,300,15,15,139
1190,315,15,15,139
1205,330,15,15,143
1220,345,15,15,156
1235,360,15,15,168
1250,375,15,15,191
1265,390,15,15,243
1265,390,-15,15,314
1265,390,15,15,339
1265,390,-15,15,354
1265,390,15,15,363
1265,390,-15,15,381
1265,390,15,15,401
1265,390,-15,15,407
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,408
1265,390,-15,15,408
1265,390,15,15,411
1265,390,-15,15,427
1265,390,15,15,455
1265,390,-15,15,501
1250,405,-15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,525
1235,420,-15,15,525
1235,420,15,15,523
1235,420,-15,15,445
1235,420,15,15,410
1235,420,-15,15,358
1220,435,-15,15,326
1205,450,-15,15,285
1190,465,-15,15,285
1175,480,-15,15,285
1160,495,-15,15,285
1145,510,-15,15,285
1130,525,-15,15,285
1115,540,-15,15,285
1100,555,-15,15,285
1100,555,-15,-15,285
1085,540,-15,-15,285
1070,525,-15,-15,285
1055,510,-15,-15,285
1040,495,-15,-15,285
1025,480,-15,-15,285
1010,465,-15,-15,285
995,450,-15,-15,285
980,435,-15,-15,285
965,420,-15,-15,285
950,405,-15,-15,285
935,390,-15,-15,285
920,375,-15,-15,285
905,360,-15,-15,285
890,345,-15,-15,285
875,330,-15,-15,285
860,315,-15,-15,285
845,300,-15,-15,285
830,285,-15,-15,285
815,270,-15,-15,285
800,255,-15,-15,285
785,240,-15,-15,285
770,225,-15,-15,285
755,210,-15,-15,285
740,195,-15,-15,181
725,180,-15,-15,193
710,165,-15,-15,212
695,150,-15,-15,226
680,135,-15,-15,237
665,120,-15,-15,256
650,105,-15,-15,272
635,90,-15,-15,283
620,75,-15,-15,293
605,60,-15,-15,299
590,45,-15,-15,305
590,45,-15,15,305
575,60,-15,15,305
560,75,-15,15,305
545,90,-15,15,305
530,105,-15,15,305
515,120,-15,15,305
500,135,-15,15,305
485,150,-15,15,305
470,165,-15,15,305
455,180,-15,15,305
440,195,-15,15,305
425,210,-15,15,305
410,225,-15,15,305
395,240,-15,15,305
380,255,-15,15,305
365,270,-15,15,305
350,285,-15,15,305
335,300,-15,15,305
320,315,-15,15,305
305,330,-15,15,305
290,345,-15,15,305
275,360,-15,15,305
260,375,-15,15,305
245,390,-15,15,305
230,405,-15,15,305
215,420,-15,15,305
200,435,-15,15,305
185,450,-15,15,305
170,465,-15,15,305
155,480,-15,15,305
140,495,-15,15,305
125,510,-15,15,305
110,525,-15,15,305
95,540,-15,15,305
80,555,-15,15,305
80,555,-15,-15,305
65,540,-15,-15,305
50,525,-15,-15,305
35,510,-15,-15,305
35,510,15,-15,305
50,495,15,-15,305
65,480,15,-15,305
80,465,15,-15,305
95,450,15,-15,305
110,435,15,-15,305
125,420,15,-15,305
140,405,15,-15,305
155,390,15,-15,305
170,375,15,-15,305
185,360,15,-15,301
200,345,15,-15,289
215,330,15,-15,275
230,315,15,-15,257
245,300,15,-15,233
260,285,15,-15,216
275,270,15,-15,178
290,255,15,-15,172
305,240,15,-15,171
320,225,15,-15,171
335,210,15,-15,171
350,195,15,-15,171
365,180,15,-15,171
380,165,15,-15,171
395,150,15,-15,171
410,135,15,-15,175
425,120,15,-15,187
440,105,15,-15,196
455,90,15,-15,226
470,75,15,-15,246
485,60,15,-15,294
500,45,15,-15,322
500,45,15,15,344
515,60,15,15,359
530,75,15,15,362
545,90,15,15,363
560,105,15,15,363
575,120,15,15,363
590,135,15,15,363
605,150,15,15,363
620,165,15,15,363
635,180,15,15,363
650,195,15,15,363
665,210,15,15,363
680,225,15,15,363
695,240,15,15,363
710,255,15,15,363
725,270,15,15,363
740,285,15,15,365
755,300,15,15,370
770,315,15,15,375
785,330,15,15,380
800,345,15,15,398
815,360,15,15,417
830,375,15,15,447
845,390,15,15,455
860,405,15,15,455
875,420,15,15,455
890,435,15,15,455
905,450,15,15,455
920,465,15,15,455
935,480,15,15,455
950,495,15,15,455
965,510,15,15,455
980,525,15,15,455
995,540,15,15,455
1010,555,15,15,455
1010,555,15,-15,455
1025,540,15,-15,455
1040,525,15,-15,455
1055,510,15,-15,455
1070,495,15,-15,448
1085,480,15,-15,438
1100,465,15,-15,435
1115,450,15,-15,435
1130,435,15,-15,435
1145,420,15,-15,434
1160,405,15,-15,434
1160,405,-15,-15,434
1145,390,-15,-15,434
1130,375,-15,-15,434
1115,360,-15,-15,434
1100,345,-15,-15,434
1085,330,-15,-15,434
1070,315,-15,-15,434
1055,300,-15,-15,434
1040,285,-15,-15,433
1025,270,-15,-15,432
1010,255,-15,-15,431
995,240,-15,-15,431
980,225,-15,-15,431
965,210,-15,-15,430
950,195,-15,-15,430
935,180,-15,-15,430
920,165,-15,-15,430
905,150,-15,-15,430
890,135,-15,-15,430
875,120,-15,-15,430
860,105,-15,-15,430
845,90,-15,-15,430
830,75,-15,-15,430
815,60,-15,-15,430
800,45,-15,-15,430
800,45,-15,15,430
785,60,-15,15,430
770,75,-15,15,430
755,90,-15,15,430
740,105,-15,15,430
725,120,-15,15,430
710,135,-15,15,430
695,150,-15,15,430
680,165,-15,15,430
665,180,-15,15,430
650,195,-15,15,430
635,210,-15,15,430
620,225,-15,15,430
605,240,-15,15,430
590,255,-15,15,430
575,270,-15,15,430
560,285,-15,15,430
545,300,-15,15,430
530,315,-15,15,430
515,330,-15,15,430
500,345,-15,15,430
485,360,-15,15,430
470,375,-15,15,430
455,390,-15,15,430
440,405,-15,15,430
425,420,-15,15,430
410,435,-15,15,430
395,450,-15,15,430
380,465,-15,15,430
365,480,-15,15,430
350,495,-15,15,430
335,510,-15,15,430
320,525,-15,15,430
305,540,-15,15,430
290,555,-15,15,430
290,555,-15,-15,430
275,540,-15,-15,430
260,525,-15,-15,430
245,510,-15,-15,430
230,495,-15,-15,430
215,480,-15,-15,430
200,465,-15,-15,431
185,450,-15,-15,431
170,435,-15,-15,431
155,420,-15,-15,431
140,405,-15,-15,431
125,390,-15,-15,431
110,375,-15,-15,431
95,360,-15,-15,431
80,345,-15,-15,431
65,330,-15,-15,431
50,315,-15,-15,431
35,300,-15,-15,431
35,300,15,-15,431
50,285,15,-15,431
65,270,15,-15,431
80,255,15,-15,431
95,240,15,-15,431
110,225,15,-15,431
125,210,15,-15,431
140,195,15,-15,431
155,180,15,-15,431
170,165,15,-15,431
185,150,15,-15,431
200,135,15,-15,431
215,120,15,-15,431
230,105,15,-15,431
245,90,15,-15,431
260,75,15,-15,431
275,60,15,-15,431
290,45,15,-15,431
290,45,15,15,431
305,60,15,15,431
320,75,15,15,431
335,90,15,15,431
350,105,15,15,431
365,120,15,15,431
380,135,15,15,431
395,150,15,15,431
410,165,15,15,430
425,180,15,15,428
440,195,15,15,423
455,210,15,15,418
470,225,15,15,408
485,240,15,15,391
500,255,15,15,372
515,270,15,15,335
530,285,15,15,318
545,300,15,15,286
560,315,15,15,274
575,330,15,15,261
590,345,15,15,240
605,360,15,15,231
620,375,15,15,226
635,390,15,15,226
650,405,15,15,226
665,420,15,15,226
680,435,15,15,226
695,450,15,15,226
710,465,15,15,226
725,480,15,15,226
740,495,15,15,226
755,510,15,15,226
770,525,15,15,226
785,540,15,15,226
800,555,15,15,226
800,555,15,-15,226
815,540,15,-15,226
830,525,15,-15,226
845,510,15,-15,226
860,495,15,-15,226
875,480,15,-15,226
890,465,15,-15,226
905,450,15,-15,226
920,435,15,-15,226
935,420,15,-15,226
950,405,15,-15,224
965,390,15,-15,217
980,375,15,-15,205
995,360,15,-15,188
1010,345,15,-15,179
1025,330,15,-15,172
